id,nome,cognome,età,genere,ore_studio,assenze,media_voti,comportamento,esito_finale
871,Nicole,Ferrari,16,F,3.6,166,5.1,scarso,bocciato
872,Martina,De Luca,17,F,6.3,152,7.5,scarso,bocciato
873,Filippo,Cavallaro,18,M,3.6,39,7.0,scarso,bocciato
874,Nicole,De Santis,17,F,6.0,34,8.1,sufficiente,promosso
875,Anna,Rossi,18,F,1.7,142,9.8,buono,promosso
876,Giovanni,Giordano,15,M,3.4,179,8.9,ottimo,promosso
877,Simone,Sanna,15,M,6.8,45,4.9,sufficiente,bocciato
878,Davide,Grassi,17,M,7.8,152,4.8,sufficiente,bocciato
879,Enrico,Barbieri,20,M,1.2,34,8.7,buono,promosso
880,Marco,Leone,19,M,0.3,52,9.3,ottimo,promosso
881,Sofia,Romano,15,F,4.4,208,4.8,scarso,bocciato
882,Gabriele,Barbieri,16,M,1.3,139,9.4,buono,promosso
883,Sara,Romano,18,F,3.4,9,5.0,scarso,bocciato
884,Paola,De Santis,17,F,7.7,156,7.2,ottimo,promosso
885,Giuseppe,Rizzo,14,M,0.5,22,5.0,buono,bocciato
886,Andrea,Monti,18,M,2.2,99,10.0,buono,promosso
887,Pdor,Costa,16,M,6.0,102,6.8,sufficiente,promosso
888,Alberto,De Santis,14,M,7.0,132,5.6,buono,promosso
889,Dino,Rizzo,16,M,5.3,92,4.2,ottimo,bocciato
890,Francesca,Gallo,16,F,7.0,210,9.9,ottimo,promosso
891,Stefano,Gallo,16,M,1.2,141,8.2,buono,promosso
892,Elena,Rinaldi,17,F,0.6,195,7.7,sufficiente,promosso
893,Chiara,Colombo,19,F,6.0,28,9.3,sufficiente,promosso
894,Martina,Zhing,19,F,2.8,132,6.5,sufficiente,promosso
895,Jack,Longo,14,M,7.8,100,9.6,sufficiente,promosso
896,Claudia,Ferrari,20,F,0.0,78,8.3,sufficiente,promosso
897,Michele,Greco,14,M,8.0,208,8.0,ottimo,promosso
898,Gabriele,Pellegrini,14,M,2.1,53,8.5,sufficiente,promosso
899,Elisa,Galli,16,F,1.4,214,6.5,buono,promosso
900,Giuseppe,Ferraro,18,M,2.6,64,4.4,sufficiente,bocciato
901,Alessandra,Marchetti,19,F,7.6,111,6.9,scarso,bocciato
902,Marta,Grassi,14,F,1.2,204,4.8,sufficiente,bocciato
903,Dino,Lopes,18,M,1.1,55,8.2,buono,promosso
904,Francesca,Crodino,16,F,2.7,14,7.8,sufficiente,promosso
905,Laura,Marchetti,14,F,5.7,219,6.6,scarso,bocciato
906,Nicole,Martinelli,17,F,1.3,168,7.5,ottimo,promosso
907,Angela,Bruno,20,F,4.3,87,5.4,buono,promosso
908,Pdor,Pellegrini,20,M,2.2,147,4.2,sufficiente,bocciato
909,Dino,Mancini,17,M,0.2,128,4.7,buono,bocciato
910,Alice,Esposito,14,F,5.5,87,5.1,buono,bocciato
911,Giulia,Farina,16,F,3.7,5,5.2,ottimo,bocciato
912,Elena,Ferraro,17,F,5.3,170,4.3,sufficiente,bocciato
913,Emanuele,Hallal,20,M,4.5,109,7.2,ottimo,promosso
914,Tommaso,Marchetti,18,M,5.6,41,5.5,buono,promosso
915,Marco,Caruso,17,M,5.4,56,8.4,sufficiente,promosso
916,Alessandro,Martinelli,20,M,6.2,124,4.6,scarso,bocciato
917,Riccardo,Martini,17,M,4.0,133,6.3,buono,promosso
918,Salvatore,Esposito,18,M,0.2,62,7.2,sufficiente,promosso
919,Alice,Rizzo,19,F,7.6,69,7.7,sufficiente,promosso
920,Roberta,Galli,17,F,0.9,86,8.0,ottimo,promosso
921,Andrea,Rinaldi,19,F,3.9,128,6.1,sufficiente,promosso
922,Elena,Martini,14,F,2.2,141,5.3,sufficiente,bocciato
923,Dino,Moretti,18,M,4.1,167,6.8,sufficiente,promosso
924,Pdor,De Luca,14,M,5.6,210,7.7,sufficiente,promosso
925,Salvatore,Piras,14,M,6.4,63,4.2,sufficiente,bocciato
926,Filippo,Marino,14,M,5.0,65,10.0,sufficiente,promosso
927,Sara,Hallal,14,F,2.4,40,9.1,buono,promosso
928,Stefano,Rossi,15,M,7.4,64,7.1,buono,promosso
929,Elisa,Sanna,19,F,2.4,25,4.1,buono,bocciato
930,Andrea,Costa,18,M,1.7,157,5.8,ottimo,promosso
931,Fabio,Longo,19,M,4.5,25,6.7,buono,promosso
932,Sofia,Moretti,19,F,6.9,92,8.7,scarso,bocciato
933,Beatrice,Caruso,17,F,0.8,136,7.1,buono,promosso
934,Davide,Valentini,17,M,1.1,207,5.1,sufficiente,bocciato
935,Chiara,Marino,18,F,7.1,50,7.1,ottimo,promosso
936,Laura,Lombardi,18,F,3.7,58,5.3,buono,bocciato
937,Giuseppe,Piras,17,M,2.6,90,7.6,buono,promosso
938,Agamennone,Sala,19,M,1.3,133,7.5,sufficiente,promosso
939,Stefano,Cavallaro,17,M,4.4,1,7.2,buono,promosso
940,Sofia,Esposito,18,F,6.0,43,5.1,sufficiente,bocciato
941,Tommaso,Bianchi,20,M,4.4,186,9.6,sufficiente,promosso
942,Angela,Barbieri,18,F,4.5,147,9.3,buono,promosso
943,Agamennone,Ferraro,14,M,5.9,150,5.5,buono,promosso
944,Simona,Fontana,15,F,4.4,18,5.7,buono,promosso
945,Sara,Bellini,15,F,1.5,47,7.0,buono,promosso
946,Sara,Lopes,16,F,8.0,51,9.3,buono,promosso
947,Anna,Marino,15,F,7.5,66,4.7,sufficiente,bocciato
948,Claudia,Rizzo,15,F,2.2,48,9.2,buono,promosso
949,Camilla,Sanna,16,F,0.4,155,9.5,sufficiente,promosso
950,Claudia,Marino,14,F,0.4,62,5.9,buono,promosso
951,Marta,Marino,19,F,2.6,172,4.7,ottimo,bocciato
952,Claudio,Fabbri,16,M,6.1,207,5.6,sufficiente,promosso
953,Maurizio,Orlando,19,M,6.8,119,9.0,buono,promosso
954,Antonio,Gallo,16,M,2.1,2,5.5,buono,promosso
955,Fabio,Marino,14,M,6.0,205,6.3,sufficiente,promosso
956,Elena,Colombo,16,F,1.1,205,9.3,sufficiente,promosso
957,Alessandra,Ricci,17,F,6.5,56,6.8,sufficiente,promosso
958,Vincenzo,Mariani,20,M,7.6,71,7.2,scarso,bocciato
959,Federico,Caruso,17,M,3.5,33,7.7,scarso,bocciato
960,Sofia,Martinelli,20,F,0.1,150,4.3,buono,bocciato
961,Roberta,Crodino,18,F,6.8,148,5.1,ottimo,bocciato
962,Tommaso,Bellini,14,M,1.8,36,8.5,buono,promosso
963,Simona,Sanna,14,F,6.2,195,7.2,sufficiente,promosso
964,Alfio,Rizzo,20,M,3.9,73,8.4,sufficiente,promosso
965,Ilaria,Villa,19,F,0.8,3,6.9,buono,promosso
966,Federica,Mancini,14,F,4.1,48,5.6,buono,promosso
967,Cristina,Ferrari,17,F,2.5,159,7.8,scarso,bocciato
968,Claudia,Sala,14,F,5.6,52,9.0,sufficiente,promosso
969,Federica,Marchetti,15,F,4.1,10,5.4,sufficiente,promosso
970,Luca,Costa,14,M,6.1,156,5.1,buono,bocciato
971,Giuseppe,Esposito,19,M,4.6,190,8.9,buono,promosso
972,Sara,Colombo,15,F,0.4,102,9.8,ottimo,promosso
973,Chiara,Leone,17,F,1.3,105,5.2,sufficiente,bocciato
974,Michele,Esposito,18,M,5.2,194,7.7,buono,promosso
975,Sara,Sala,14,F,0.6,59,5.5,ottimo,promosso
976,Tommaso,Longo,16,M,1.7,123,6.6,scarso,bocciato
977,Alfio,Santoro,15,M,6.2,14,6.1,sufficiente,promosso
978,Michele,Giordano,20,M,7.7,33,9.6,scarso,bocciato
979,Nicole,Serra,18,F,0.4,112,4.8,buono,bocciato
980,Pdor,Rinaldi,17,M,1.7,182,6.3,scarso,bocciato
981,Maurizio,Farina,20,M,5.5,182,6.9,scarso,bocciato
982,Ezechiele,Moretti,15,M,1.6,164,6.0,scarso,bocciato
983,Angela,Lopes,17,F,0.5,97,8.2,sufficiente,promosso
984,Beatrice,Orlando,15,F,0.7,18,5.2,sufficiente,bocciato
985,Laura,Sala,16,F,0.7,14,8.0,sufficiente,promosso
986,Barbara,Fabbri,20,F,4.9,55,6.6,buono,promosso
987,Elena,Bruno,15,F,5.5,63,6.1,sufficiente,promosso
988,Roberta,Colombo,16,F,1.1,16,5.9,buono,promosso
989,Paola,Esposito,14,F,0.9,178,6.6,scarso,bocciato
990,Simone,Moretti,19,M,2.5,71,6.4,sufficiente,promosso
991,Tommaso,Galli,15,M,0.2,56,6.4,sufficiente,promosso
992,Gabriele,Caruso,19,M,4.5,149,9.6,buono,promosso
993,Barbara,Zhing,20,F,7.5,117,8.3,sufficiente,promosso
994,Anna,Conti,17,F,2.4,126,4.8,scarso,bocciato
995,Roberta,Ferraro,18,F,7.2,124,4.1,scarso,bocciato
996,Nicola,Serra,20,M,2.6,166,5.5,ottimo,promosso
997,Laura,Sanna,15,F,6.4,145,4.7,sufficiente,bocciato
998,Eleonora,Rizzo,18,F,5.6,70,9.4,ottimo,promosso
999,Fabio,Cattaneo,17,M,2.1,178,5.6,sufficiente,promosso
1000,Giuseppe,Rizzo,14,M,4.1,81,9.9,ottimo,promosso
1001,Camilla,Longo,17,F,4.5,6,9.7,buono,promosso
1002,Ilaria,Rizzo,17,F,3.7,152,7.3,sufficiente,promosso
1003,Ezechiele,Gallo,17,M,1.7,179,5.8,buono,promosso
1004,Lorenzo,Marchetti,17,M,4.4,84,8.8,scarso,bocciato
1005,Simone,Hallal,18,M,5.9,21,4.8,scarso,bocciato
1006,Francesca,Mariani,18,F,4.9,65,7.8,sufficiente,promosso
1007,Camilla,Costa,20,F,7.3,9,7.5,scarso,bocciato
1008,Claudio,Marchetti,19,M,2.8,122,9.9,ottimo,promosso
1009,Veronica,Ferraro,14,F,4.3,80,5.7,sufficiente,promosso
1010,Elisa,Conti,17,F,1.9,49,8.7,buono,promosso
1011,Enrico,Ricci,14,M,2.4,211,5.6,buono,promosso
1012,Antonio,Ricci,20,M,1.1,20,5.3,sufficiente,bocciato
1013,Eleonora,Monti,15,F,6.3,47,5.2,scarso,bocciato
1014,Dino,Hallal,18,M,1.7,77,8.0,buono,promosso
1015,Alfio,Marchetti,17,M,7.3,1,6.1,scarso,bocciato
1016,Vincenzo,Fabbri,17,M,5.3,88,4.7,sufficiente,bocciato
1017,Agamennone,Gallo,15,M,1.6,2,8.7,sufficiente,promosso
1018,Sofia,Mancini,19,F,7.7,198,6.3,buono,promosso
1019,Andrea,Lopes,16,F,6.9,48,5.1,buono,bocciato
1020,Matteo,Russo,14,M,0.5,69,9.8,sufficiente,promosso
1021,Ilaria,Moretti,19,F,0.0,75,7.9,sufficiente,promosso
1022,Dino,Pdor,18,M,6.0,144,8.4,sufficiente,promosso
1023,Agamennone,Monti,14,M,0.6,107,9.8,buono,promosso
1024,Maurizio,Galli,20,M,5.3,194,8.4,scarso,bocciato
1025,Paola,Hallal,17,F,7.0,45,8.0,sufficiente,promosso
1026,Sofia,Hallal,20,F,1.9,42,9.0,sufficiente,promosso
1027,Laura,Lombardi,19,F,7.7,216,8.4,sufficiente,promosso
1028,Giulia,Zhing,14,F,6.7,107,8.3,sufficiente,promosso
1029,Camilla,Ricci,20,F,5.3,52,8.8,scarso,bocciato
1030,Elisa,Pdor,20,F,7.0,133,5.1,sufficiente,bocciato
1031,Cristina,Romano,14,F,1.5,52,6.0,buono,promosso
1032,Maurizio,Russo,17,M,2.3,68,4.1,sufficiente,bocciato
1033,Sara,Grassi,20,F,6.8,111,6.9,scarso,bocciato
1034,Marta,Caruso,14,F,7.9,161,7.5,buono,promosso
1035,Chiara,Lopes,18,F,4.5,106,6.8,sufficiente,promosso
1036,Antonio,Marchetti,20,M,4.6,17,5.7,buono,promosso
1037,Filippo,Martinelli,18,M,4.6,8,5.7,scarso,bocciato
1038,Roberta,Piras,15,F,0.8,186,9.7,sufficiente,promosso
1039,Simona,Monti,19,F,5.3,75,5.1,scarso,bocciato
1040,Matteo,Moretti,19,M,6.7,14,4.8,scarso,bocciato
1041,Elisa,Lopes,19,F,7.6,97,5.9,scarso,bocciato
1042,Filippo,Colombo,19,M,1.6,214,6.4,sufficiente,promosso
1043,Maurizio,Ricci,18,M,6.5,147,5.3,scarso,bocciato
1044,Laura,Gallo,14,F,0.4,212,7.6,buono,promosso
1045,Valentina,Barbieri,14,F,2.8,29,7.2,sufficiente,promosso
1046,Pdor,Piras,18,M,6.6,177,6.6,sufficiente,promosso
1047,Enrico,Marino,17,M,4.7,67,7.1,scarso,bocciato
1048,Valentina,Caruso,17,F,4.5,129,8.5,scarso,bocciato
1049,Anna,Marino,16,F,6.0,200,5.1,sufficiente,bocciato
1050,Andrea,De Santis,19,M,5.6,51,9.8,sufficiente,promosso
1051,Alessandro,Galli,17,M,3.7,209,7.2,sufficiente,promosso
1052,Giuseppe,Rossi,19,M,5.4,106,8.2,buono,promosso
1053,Angela,Fabbri,15,F,4.3,93,5.6,ottimo,promosso
1054,Maurizio,Farina,17,M,3.7,210,4.7,buono,bocciato
1055,Fabio,Bellini,14,M,1.6,178,9.5,ottimo,promosso
1056,Giulia,Monti,17,F,4.1,81,4.6,scarso,bocciato
1057,Laura,Gallo,14,F,1.6,171,4.2,sufficiente,bocciato
1058,Alfio,Crodino,19,M,4.3,218,7.4,sufficiente,promosso
1059,Paola,Pellegrini,18,F,6.5,160,5.2,sufficiente,bocciato
1060,Martina,Conti,15,F,3.2,199,4.1,sufficiente,bocciato
1061,Emanuele,Colombo,19,M,3.2,96,8.0,sufficiente,promosso
1062,Daniele,Zhing,20,M,3.1,121,9.6,scarso,bocciato
1063,Beatrice,Fabbri,19,F,6.2,138,5.5,sufficiente,promosso
1064,Paolo,Giordano,14,M,3.3,57,8.1,buono,promosso
1065,Nicole,Cattaneo,20,F,7.8,191,5.5,sufficiente,promosso
1066,Giulia,Fabbri,19,F,4.5,3,7.7,scarso,bocciato
1067,Enrico,Bellini,20,M,6.7,199,5.4,scarso,bocciato
1068,Giovanni,Martini,16,M,4.9,107,7.8,sufficiente,promosso
1069,Giulia,Pellegrini,17,F,1.8,84,6.6,sufficiente,promosso
1070,Jack,Bellini,20,M,5.9,23,8.3,buono,promosso
1071,Jack,Longo,16,M,2.4,98,8.3,scarso,bocciato
1072,Michele,Pdor,19,M,1.3,67,9.0,sufficiente,promosso
1073,Barbara,Giordano,17,F,2.5,176,5.8,sufficiente,promosso
1074,Claudio,Ferraro,14,M,0.1,206,4.0,sufficiente,bocciato
1075,Alessandra,Lombardi,17,F,1.5,31,4.3,ottimo,bocciato
1076,Alice,Mariani,19,F,3.2,135,6.7,sufficiente,promosso
1077,Luca,Serra,15,M,4.8,214,9.4,buono,promosso
1078,Francesco,Romano,20,M,5.5,127,8.4,scarso,bocciato
1079,Enrico,Martini,19,M,6.2,194,9.6,buono,promosso
1080,Salvatore,Grassi,20,M,5.9,152,6.0,sufficiente,promosso
1081,Claudia,Hallal,14,F,5.5,20,8.3,sufficiente,promosso
1082,Giuseppe,Fabbri,14,M,1.7,65,8.9,scarso,bocciato
1083,Laura,Lopes,19,F,5.7,98,4.5,scarso,bocciato
1084,Ilaria,Fontana,19,F,2.9,28,8.4,buono,promosso
1085,Simone,Grassi,20,M,6.8,84,5.4,sufficiente,promosso
1086,Marco,Mariani,15,M,4.7,63,6.1,sufficiente,promosso
1087,Silvia,Martini,16,F,5.4,200,6.5,scarso,bocciato
1088,Francesco,Rossi,19,M,1.1,74,8.0,buono,promosso
1089,Paola,Giordano,16,F,7.6,148,6.0,scarso,bocciato
1090,Laura,Russo,18,F,1.0,137,8.3,ottimo,promosso
1091,Laura,Rizzo,15,F,1.8,37,4.5,sufficiente,bocciato
1092,Laura,Zhing,17,F,1.6,139,6.2,scarso,bocciato
1093,Matteo,Rossi,18,M,0.9,8,8.8,buono,promosso
1094,Laura,Costa,17,F,0.6,126,4.2,sufficiente,bocciato
1095,Gabriele,Bianchi,18,M,7.2,12,8.5,buono,promosso
1096,Jack,Esposito,16,M,5.9,56,9.3,sufficiente,promosso
1097,Alfio,Serra,17,M,3.2,46,5.1,ottimo,bocciato
1098,Matteo,Ferrari,15,M,2.0,125,7.6,buono,promosso
1099,Anna,Martini,14,F,2.7,11,6.4,sufficiente,promosso
1100,Eleonora,Lombardi,19,F,0.6,2,5.1,sufficiente,bocciato
1101,Enrico,Longo,16,M,1.0,37,4.4,buono,bocciato
1102,Alberto,Lopes,18,M,1.4,175,6.9,ottimo,promosso
1103,Silvia,Zhing,17,F,8.0,43,5.2,buono,bocciato
1104,Alfio,Cattaneo,17,M,3.8,55,4.6,buono,bocciato
1105,Claudia,Lopes,19,F,7.9,80,6.0,scarso,bocciato
1106,Alberto,Marino,17,M,0.4,71,5.4,sufficiente,promosso
1107,Simona,Ferrari,15,F,0.8,91,4.1,sufficiente,bocciato
1108,Enrico,Zhing,16,M,1.2,159,8.9,sufficiente,promosso
1109,Lorenzo,Sala,16,M,3.7,51,9.3,sufficiente,promosso
1110,Cristina,Rossi,14,F,1.3,146,7.6,sufficiente,promosso
1111,Alessandro,Villa,17,M,7.8,124,5.9,ottimo,promosso
1112,Riccardo,Sanna,20,M,6.4,26,7.1,sufficiente,promosso
1113,Matteo,Greco,18,M,2.5,203,6.7,scarso,bocciato
1114,Salvatore,Bellini,19,M,2.2,112,4.4,scarso,bocciato
1115,Jack,Russo,18,M,3.4,49,6.0,ottimo,promosso
1116,Claudia,De Luca,15,F,6.0,23,4.6,scarso,bocciato
1117,Angela,Ferraro,14,F,5.9,103,5.5,sufficiente,promosso
1118,Elena,Mariani,18,F,1.1,25,9.3,sufficiente,promosso
1119,Luca,Costa,15,M,0.7,2,7.5,sufficiente,promosso
1120,Pdor,Leone,15,M,6.2,104,6.6,sufficiente,promosso
1121,Paola,Gentile,18,F,3.0,132,8.1,buono,promosso
1122,Alfio,Sanna,18,M,0.7,77,5.8,sufficiente,promosso
1123,Michele,Gallo,14,M,5.1,58,7.5,sufficiente,promosso
1124,Andrea,Hallal,19,F,5.4,102,9.9,ottimo,promosso
1125,Alfio,Hallal,19,M,7.9,207,6.0,buono,promosso
1126,Laura,Caruso,18,F,1.2,164,9.5,sufficiente,promosso
1127,Camilla,Martinelli,17,F,0.4,56,4.9,scarso,bocciato
1128,Alice,Martini,20,F,7.1,90,8.7,buono,promosso
1129,Filippo,Barbieri,15,M,5.1,139,4.3,buono,bocciato
1130,Ezechiele,Colombo,16,M,3.8,146,9.2,sufficiente,promosso
1131,Nicola,Ricci,15,M,4.5,163,8.7,scarso,bocciato
1132,Simona,Cavallaro,19,F,3.9,192,9.8,sufficiente,promosso
1133,Gabriele,Colombo,17,M,6.9,179,9.2,sufficiente,promosso
1134,Davide,Marchetti,14,M,1.6,65,8.2,scarso,bocciato
1135,Matteo,Sala,18,M,1.5,1,8.2,scarso,bocciato
1136,Riccardo,Santoro,20,M,6.4,97,9.4,scarso,bocciato
1137,Emanuele,Zhing,18,M,7.7,201,7.5,sufficiente,promosso
1138,Ezechiele,Marino,18,M,5.7,75,5.0,buono,bocciato
1139,Tommaso,Hallal,20,M,1.1,105,6.4,scarso,bocciato
1140,Alessandro,Conti,20,M,5.1,184,4.3,buono,bocciato
1141,Alberto,Zhing,16,M,6.7,151,6.3,buono,promosso
1142,Martina,Colombo,20,F,5.8,34,5.4,sufficiente,promosso
1143,Giovanni,Romano,19,M,1.0,120,8.0,sufficiente,promosso
1144,Roberta,Farina,20,F,6.8,83,7.0,sufficiente,promosso
1145,Valentina,Orlando,15,F,4.6,98,9.3,sufficiente,promosso
1146,Elena,De Santis,17,F,4.4,109,5.3,ottimo,bocciato
1147,Enrico,Barbieri,19,M,5.5,147,8.0,buono,promosso
1148,Alessia,Longo,15,F,0.7,191,8.1,scarso,bocciato
1149,Vincenzo,Piras,16,M,3.0,106,8.5,scarso,bocciato
1150,Paola,Serra,14,F,0.8,156,7.6,ottimo,promosso
1151,Federica,Pdor,14,F,0.1,20,9.0,buono,promosso
1152,Claudia,Fontana,14,F,1.9,142,8.1,buono,promosso
1153,Alessandra,Crodino,15,F,4.9,114,7.9,sufficiente,promosso
1154,Camilla,Giordano,16,F,0.2,113,4.3,sufficiente,bocciato
1155,Elena,Moretti,19,F,4.0,62,9.9,scarso,bocciato
1156,Paolo,Monti,14,M,5.3,94,7.8,sufficiente,promosso
1157,Laura,Esposito,17,F,1.1,92,5.5,buono,promosso
1158,Sofia,Caruso,16,F,3.2,28,4.9,sufficiente,bocciato
1159,Maria,Moretti,18,F,3.7,183,4.1,buono,bocciato
1160,Nicole,Fabbri,14,F,1.9,152,9.6,sufficiente,promosso
1161,Giovanni,Piras,14,M,5.7,119,6.5,ottimo,promosso
1162,Gabriele,Serra,16,M,3.1,101,5.2,sufficiente,bocciato
1163,Stefano,De Luca,14,M,4.7,42,9.2,ottimo,promosso
1164,Beatrice,Zhing,18,F,3.0,42,6.0,sufficiente,promosso
1165,Chiara,Conti,20,F,6.0,149,9.7,sufficiente,promosso
1166,Francesco,Greco,15,M,0.9,102,8.4,buono,promosso
1167,Roberta,Colombo,14,F,5.4,165,8.9,sufficiente,promosso
1168,Barbara,Cattaneo,17,F,5.0,66,9.2,sufficiente,promosso
1169,Elisa,Monti,14,F,1.1,102,5.9,buono,promosso
1170,Giuseppe,Russo,14,M,1.4,209,9.5,sufficiente,promosso
1171,Sara,Colombo,17,F,2.0,5,7.4,scarso,bocciato
1172,Roberto,Fontana,14,M,3.8,58,5.0,sufficiente,bocciato
1173,Enrico,Farina,17,M,1.5,125,10.0,buono,promosso
1174,Marta,De Santis,19,F,5.2,34,8.6,buono,promosso
1175,Nicole,Caruso,20,F,7.2,208,5.9,sufficiente,promosso
1176,Nicole,Rizzo,15,F,5.4,66,7.4,sufficiente,promosso
1177,Lorenzo,Valentini,20,M,7.7,4,7.8,scarso,bocciato
1178,Daniele,Martini,18,M,4.9,190,4.1,buono,bocciato
1179,Angela,De Santis,19,F,4.3,67,4.6,sufficiente,bocciato
1180,Giovanni,Cattaneo,17,M,1.2,10,7.2,sufficiente,promosso
1181,Agamennone,Rossi,16,M,2.4,94,6.0,scarso,bocciato
1182,Salvatore,Bruno,20,M,7.2,144,4.0,buono,bocciato
1183,Luca,Ferrari,20,M,1.9,54,6.2,ottimo,promosso
1184,Martina,Bianchi,15,F,6.1,212,8.8,sufficiente,promosso
1185,Beatrice,Fabbri,18,F,4.8,187,4.0,sufficiente,bocciato
1186,Giovanni,Colombo,15,M,6.4,179,9.8,scarso,bocciato
1187,Laura,Rinaldi,14,F,3.5,122,5.6,sufficiente,promosso
1188,Claudio,Martinelli,17,M,3.5,116,7.8,buono,promosso
1189,Cristina,Hallal,19,F,5.8,30,4.9,sufficiente,bocciato
1190,Silvia,Hallal,15,F,4.6,84,5.6,ottimo,promosso
1191,Eleonora,Giordano,17,F,3.7,121,7.3,sufficiente,promosso
1192,Fabio,Barbieri,17,M,7.2,2,8.4,buono,promosso
1193,Andrea,Sala,20,M,4.0,160,8.3,ottimo,promosso
1194,Valentina,Lombardi,16,F,5.6,72,5.6,sufficiente,promosso
1195,Daniele,Piras,18,M,5.1,88,7.2,sufficiente,promosso
1196,Anna,Bellini,14,F,7.2,54,4.7,scarso,bocciato
1197,Vincenzo,Marchetti,15,M,2.1,104,7.0,ottimo,promosso
1198,Anna,Cattaneo,16,F,5.4,163,4.1,buono,bocciato
1199,Francesca,Orlando,15,F,4.7,27,8.6,ottimo,promosso
1200,Claudia,De Santis,16,F,5.9,157,6.5,ottimo,promosso
1201,Chiara,Rossi,14,F,0.4,144,8.9,sufficiente,promosso
1202,Sofia,Ricci,16,F,3.9,171,8.8,buono,promosso
1203,Giuseppe,Costa,16,M,2.1,64,5.9,sufficiente,promosso
1204,Marta,Serra,17,F,3.1,124,6.6,buono,promosso
1205,Elena,Barbieri,18,F,6.8,11,7.7,sufficiente,promosso
1206,Marco,Cavallaro,18,M,5.7,122,8.3,sufficiente,promosso
1207,Laura,Monti,17,F,5.1,124,7.9,buono,promosso
1208,Michele,Cavallaro,18,M,2.8,70,9.6,scarso,bocciato
1209,Giuseppe,De Luca,16,M,6.7,66,9.3,buono,promosso
1210,Alice,Caruso,19,F,5.8,71,8.6,sufficiente,promosso
1211,Vincenzo,Ferraro,20,M,7.5,77,8.8,sufficiente,promosso
1212,Stefano,Grassi,16,M,7.0,133,6.8,buono,promosso
1213,Chiara,Piras,19,F,6.0,174,4.0,ottimo,bocciato
1214,Maria,Hallal,19,F,5.4,137,7.1,sufficiente,promosso
1215,Beatrice,Serra,16,F,2.3,164,8.2,buono,promosso
1216,Gabriele,Bellini,16,M,2.1,139,7.0,sufficiente,promosso
1217,Sara,Farina,14,F,7.4,140,9.0,sufficiente,promosso
1218,Alessia,Zhing,19,F,2.0,75,8.2,buono,promosso
1219,Stefano,Romano,17,M,7.6,101,6.0,ottimo,promosso
1220,Alice,Longo,15,F,1.7,200,7.5,buono,promosso
1221,Giuseppe,Esposito,17,M,7.8,218,8.0,scarso,bocciato
1222,Gabriele,Mariani,20,M,2.8,207,4.2,ottimo,bocciato
1223,Laura,Fabbri,19,F,0.8,150,7.4,sufficiente,promosso
1224,Tommaso,Marchetti,15,M,5.9,102,8.4,sufficiente,promosso
1225,Camilla,Leone,17,F,2.8,134,8.1,sufficiente,promosso
1226,Eleonora,Villa,16,F,5.9,100,6.0,buono,promosso
1227,Giuseppe,Esposito,19,M,4.6,188,6.7,buono,promosso
1228,Anna,Crodino,19,F,0.8,141,8.3,buono,promosso
1229,Alessandro,Grassi,15,M,0.5,102,4.1,scarso,bocciato
1230,Michele,Conti,16,M,6.0,33,4.2,buono,bocciato
1231,Silvia,Bianchi,15,F,5.4,217,4.5,sufficiente,bocciato
1232,Silvia,Esposito,20,F,2.1,192,9.8,sufficiente,promosso
1233,Michele,Lopes,14,M,4.9,215,8.3,scarso,bocciato
1234,Giuseppe,Villa,15,M,0.4,118,9.5,buono,promosso
1235,Sofia,Piras,18,F,3.7,137,5.8,buono,promosso
1236,Elisa,Martinelli,17,F,1.2,50,4.8,scarso,bocciato
1237,Stefano,Marchetti,14,M,1.6,44,7.0,buono,promosso
1238,Roberta,Colombo,15,F,0.3,104,8.0,sufficiente,promosso
1239,Sara,Greco,14,F,3.4,185,9.0,scarso,bocciato
1240,Emanuele,Santoro,15,M,3.4,187,5.0,sufficiente,bocciato
1241,Pdor,Marchetti,14,M,0.4,173,5.4,sufficiente,promosso
1242,Marta,Cavallaro,17,F,3.0,114,4.5,buono,bocciato
1243,Riccardo,Grassi,20,M,3.2,117,9.8,sufficiente,promosso
1244,Alice,Santoro,20,F,6.4,165,5.8,sufficiente,promosso
1245,Federica,Serra,18,F,5.7,64,5.2,buono,bocciato
1246,Maria,Marino,20,F,6.3,126,9.0,ottimo,promosso
1247,Antonio,Rossi,19,M,5.0,209,5.8,buono,promosso
1248,Anna,Orlando,14,F,2.1,105,5.0,scarso,bocciato
1249,Andrea,Conti,14,M,5.5,85,8.7,buono,promosso
1250,Giovanni,Sanna,19,M,7.2,147,4.4,scarso,bocciato
1251,Silvia,Villa,15,F,5.6,118,7.0,sufficiente,promosso
1252,Cristina,Crodino,18,F,7.1,76,6.3,sufficiente,promosso
1253,Martina,Greco,16,F,5.3,79,9.9,sufficiente,promosso
1254,Roberto,Bianchi,17,M,7.9,13,4.8,buono,bocciato
1255,Paolo,Zhing,14,M,7.2,47,5.4,scarso,bocciato
1256,Emanuele,Rinaldi,20,M,3.5,174,5.3,sufficiente,bocciato
1257,Salvatore,Lopes,18,M,3.7,213,7.4,buono,promosso
1258,Pdor,De Luca,18,M,0.1,164,6.8,ottimo,promosso
1259,Maria,Pdor,18,F,3.3,49,6.8,sufficiente,promosso
1260,Sofia,Longo,14,F,3.0,187,8.9,sufficiente,promosso
