id,nome,cognome,età,genere,ore_studio,assenze,media_voti,comportamento,esito_finale
867,Alberto,Martinelli,16,M,1.8,70,7.2,buono,promosso
868,Cristina,Mancini,18,F,3.1,24,4.3,ottimo,bocciato
869,Federico,Marchetti,17,M,6.0,87,7.1,scarso,bocciato
870,Giulia,Cavallaro,14,F,1.0,41,6.8,ottimo,promosso
871,Sara,Rinaldi,18,F,7.0,171,9.4,ottimo,promosso
872,Davide,Villa,20,M,6.2,160,6.8,sufficiente,promosso
873,Elisa,Fontana,20,F,6.9,104,9.5,buono,promosso
874,Elena,Galli,18,F,5.1,207,4.4,sufficiente,bocciato
875,Dino,Marino,16,M,6.0,57,4.8,buono,bocciato
876,Jack,Longo,14,M,3.5,196,5.7,buono,promosso
877,Vincenzo,Russo,14,M,1.5,23,7.4,sufficiente,promosso
878,Federico,Santoro,18,M,1.8,74,7.3,buono,promosso
879,Barbara,Barbieri,19,F,7.8,8,7.6,sufficiente,promosso
880,Martina,Pellegrini,19,F,7.8,22,7.3,scarso,bocciato
881,Francesca,Grassi,17,F,1.6,155,5.6,sufficiente,promosso
882,Simone,Costa,17,M,5.5,171,8.5,scarso,bocciato
883,Angela,Fabbri,17,F,7.6,73,9.3,buono,promosso
884,Giuseppe,Giordano,15,M,6.8,196,5.2,buono,bocciato
885,Marco,Fontana,17,M,6.5,138,7.0,ottimo,promosso
886,Alessandra,Mancini,14,F,4.8,11,9.1,scarso,bocciato
887,Laura,Farina,19,F,5.9,136,9.1,ottimo,promosso
888,Roberta,Rizzo,18,F,6.3,36,7.3,sufficiente,promosso
889,Maurizio,Martini,17,M,7.9,150,4.3,sufficiente,bocciato
890,Lorenzo,Sala,17,M,6.6,120,6.0,ottimo,promosso
891,Alice,Monti,17,F,1.5,155,7.2,buono,promosso
892,Elena,Pellegrini,18,F,1.7,110,8.7,sufficiente,promosso
893,Nicola,Marino,14,M,6.2,126,9.7,scarso,bocciato
894,Laura,Caruso,15,F,4.2,219,7.2,sufficiente,promosso
895,Ezechiele,Rizzo,17,M,4.7,12,5.0,scarso,bocciato
896,Laura,Gallo,14,F,1.5,70,9.5,buono,promosso
897,Simona,Ferraro,15,F,1.3,81,7.9,sufficiente,promosso
898,Riccardo,Bruno,18,M,6.2,121,9.7,buono,promosso
899,Francesco,Sala,17,M,2.6,161,8.2,sufficiente,promosso
900,Federica,Sanna,18,F,1.3,217,7.2,sufficiente,promosso
901,Maria,Pdor,16,F,8.0,104,9.0,ottimo,promosso
902,Sara,Villa,18,F,1.3,153,6.9,sufficiente,promosso
903,Roberto,Lopes,14,M,4.0,21,4.9,scarso,bocciato
904,Paola,Leone,20,F,4.9,23,9.5,scarso,bocciato
905,Sofia,Mariani,20,F,1.2,182,7.0,scarso,bocciato
906,Barbara,Pdor,15,F,0.1,59,4.2,sufficiente,bocciato
907,Tommaso,Martinelli,19,M,0.8,219,6.4,scarso,bocciato
908,Marco,Bianchi,17,M,7.9,59,8.8,sufficiente,promosso
909,Francesca,Lopes,20,F,3.0,26,8.5,buono,promosso
910,Antonio,Marino,15,M,5.5,161,5.0,scarso,bocciato
911,Alice,Crodino,18,F,7.0,15,7.9,buono,promosso
912,Andrea,Zhing,16,F,0.6,33,4.5,sufficiente,bocciato
913,Agamennone,Caruso,17,M,6.8,132,10.0,sufficiente,promosso
914,Elisa,Rossi,15,F,3.4,62,8.6,sufficiente,promosso
915,Camilla,Longo,17,F,3.4,91,7.8,buono,promosso
916,Filippo,Piras,15,M,7.7,55,7.1,scarso,bocciato
917,Agamennone,Sanna,19,M,5.0,192,8.0,scarso,bocciato
918,Alessandra,Crodino,17,F,4.6,29,8.8,ottimo,promosso
919,Luca,Grassi,15,M,4.6,95,5.6,scarso,bocciato
920,Francesca,Rinaldi,14,F,6.4,191,5.4,sufficiente,promosso
921,Elena,Fabbri,20,F,2.5,30,8.7,sufficiente,promosso
922,Laura,Esposito,19,F,1.3,37,9.4,sufficiente,promosso
923,Simone,Caruso,20,M,1.1,100,6.0,buono,promosso
924,Alfio,Monti,16,M,6.9,72,6.6,sufficiente,promosso
925,Vincenzo,Russo,18,M,4.5,28,9.1,buono,promosso
926,Martina,Fabbri,17,F,7.2,25,4.9,buono,bocciato
927,Claudia,Sanna,14,F,3.1,160,9.7,sufficiente,promosso
928,Nicole,Caruso,18,F,1.2,185,5.3,ottimo,bocciato
929,Elisa,Crodino,18,F,4.9,188,9.9,sufficiente,promosso
930,Nicola,Fontana,16,M,0.3,102,7.0,buono,promosso
931,Cristina,Grassi,16,F,4.4,64,4.8,sufficiente,bocciato
932,Francesco,Santoro,18,M,2.3,153,5.2,buono,bocciato
933,Roberta,Marino,19,F,0.1,80,9.0,buono,promosso
934,Nicola,Lopes,19,M,7.4,19,9.9,sufficiente,promosso
935,Beatrice,Barbieri,15,F,1.3,169,6.1,scarso,bocciato
936,Marta,Orlando,20,F,7.6,188,6.8,ottimo,promosso
937,Fabio,Fabbri,15,M,2.8,95,5.6,buono,promosso
938,Roberta,Galli,17,F,6.0,204,4.2,buono,bocciato
939,Sara,Crodino,18,F,3.1,92,7.5,buono,promosso
940,Roberta,De Luca,17,F,1.5,158,7.4,sufficiente,promosso
941,Elisa,Galli,19,F,0.1,103,6.4,buono,promosso
942,Daniele,Sanna,15,M,6.1,101,9.8,ottimo,promosso
943,Martina,Martinelli,20,F,1.2,196,9.4,scarso,bocciato
944,Alessandra,Mariani,18,F,2.2,184,5.8,scarso,bocciato
945,Ilaria,Lombardi,18,F,0.4,41,9.7,sufficiente,promosso
946,Nicola,Lopes,16,M,3.7,1,5.9,buono,promosso
947,Davide,Orlando,18,M,7.3,86,5.5,sufficiente,promosso
948,Giovanni,Marchetti,14,M,0.2,190,8.5,scarso,bocciato
949,Claudio,Russo,16,M,4.7,114,8.8,buono,promosso
950,Giovanni,De Luca,15,M,8.0,166,5.9,sufficiente,promosso
951,Veronica,Ferrari,20,F,2.2,0,5.5,sufficiente,promosso
952,Alessandro,Lombardi,16,M,6.5,203,7.1,buono,promosso
953,Barbara,Gallo,15,F,7.7,77,8.2,buono,promosso
954,Anna,Monti,14,F,4.7,201,8.5,buono,promosso
955,Pdor,Romano,17,M,0.6,18,6.5,ottimo,promosso
956,Roberta,Russo,15,F,7.0,158,9.8,buono,promosso
957,Daniele,Bruno,15,M,2.2,111,7.3,sufficiente,promosso
958,Dino,Esposito,18,M,2.4,93,6.8,sufficiente,promosso
959,Andrea,Fabbri,15,M,1.4,139,8.5,buono,promosso
960,Beatrice,Monti,19,F,4.8,65,8.1,buono,promosso
961,Chiara,Pdor,18,F,5.4,64,4.5,scarso,bocciato
962,Angela,Mancini,19,F,3.5,210,6.1,ottimo,promosso
963,Elisa,Rossi,17,F,5.9,176,7.2,scarso,bocciato
964,Filippo,De Santis,19,M,1.1,4,6.5,buono,promosso
965,Luca,Sanna,15,M,0.8,176,4.2,buono,bocciato
966,Simona,Ferrari,14,F,4.4,107,9.0,scarso,bocciato
967,Giulia,Santoro,15,F,7.7,41,5.4,buono,promosso
968,Michele,Ferrari,20,M,5.9,92,7.7,sufficiente,promosso
969,Salvatore,Moretti,15,M,7.6,1,6.5,buono,promosso
970,Alessia,Longo,17,F,6.2,113,5.4,scarso,bocciato
971,Paolo,Gallo,16,M,7.5,220,9.0,ottimo,bocciato
972,Chiara,Moretti,17,F,1.4,129,4.2,sufficiente,bocciato
973,Enrico,Gallo,20,M,3.4,35,6.0,sufficiente,promosso
974,Michele,Monti,18,M,0.1,87,5.5,buono,promosso
975,Enrico,De Santis,18,M,3.4,111,8.5,scarso,bocciato
976,Valentina,Galli,18,F,5.5,85,9.5,buono,promosso
977,Giulia,Rizzo,15,F,0.7,64,5.4,sufficiente,promosso
978,Giovanni,Sanna,18,M,7.0,13,5.9,buono,promosso
979,Barbara,Hallal,19,F,2.1,164,8.0,sufficiente,promosso
980,Laura,Gentile,14,F,6.2,61,4.0,sufficiente,bocciato
981,Anna,Greco,14,F,3.5,213,5.1,scarso,bocciato
982,Sara,Romano,19,F,1.4,54,4.3,sufficiente,bocciato
983,Laura,Pdor,15,F,4.4,136,5.2,sufficiente,bocciato
984,Tommaso,De Luca,17,M,3.6,60,5.1,sufficiente,bocciato
985,Salvatore,Fabbri,18,M,8.0,83,6.0,scarso,bocciato
986,Lorenzo,Bianchi,20,M,2.2,81,7.4,buono,promosso
987,Claudia,Russo,15,F,3.1,6,7.9,sufficiente,promosso
988,Pdor,Pellegrini,14,M,6.6,124,6.2,scarso,bocciato
989,Simone,Conti,16,M,0.3,97,4.3,sufficiente,bocciato
990,Fabio,Costa,17,M,6.5,96,9.7,sufficiente,promosso
991,Federica,Fabbri,18,F,4.0,17,7.2,sufficiente,promosso
992,Sofia,Sala,19,F,3.8,44,6.0,sufficiente,promosso
993,Laura,Gentile,19,F,3.8,0,6.5,buono,promosso
994,Anna,Longo,15,F,0.5,208,7.7,scarso,bocciato
995,Valentina,Costa,17,F,3.9,112,9.9,sufficiente,promosso
996,Silvia,Rossi,15,F,3.7,69,7.2,sufficiente,promosso
997,Anna,Cavallaro,17,F,2.4,195,4.2,buono,bocciato
998,Emanuele,Mancini,16,M,4.5,25,5.2,sufficiente,bocciato
999,Elena,Mancini,17,F,4.8,196,9.7,buono,promosso
1000,Alfio,Ferrari,14,M,4.0,5,8.0,buono,promosso
1001,Alessandro,Serra,15,M,7.3,47,7.6,scarso,bocciato
1002,Valentina,Zhing,14,F,6.7,197,9.5,buono,promosso
1003,Salvatore,Lopes,18,M,2.9,74,9.2,scarso,bocciato
1004,Cristina,Crodino,17,F,0.4,50,7.2,scarso,bocciato
1005,Elisa,Valentini,16,F,6.8,99,7.6,sufficiente,promosso
1006,Enrico,Bruno,18,M,0.9,149,6.4,scarso,bocciato
1007,Paola,Leone,16,F,3.9,219,8.6,scarso,bocciato
1008,Ilaria,Galli,16,F,7.1,156,7.1,scarso,bocciato
1009,Simone,Orlando,19,M,1.2,130,8.7,scarso,bocciato
1010,Antonio,Gallo,14,M,2.7,207,7.1,sufficiente,promosso
1011,Giuseppe,Cavallaro,19,M,0.7,84,8.6,buono,promosso
1012,Maria,Lopes,14,F,0.3,106,4.4,sufficiente,bocciato
1013,Davide,Caruso,14,M,7.9,219,8.1,ottimo,promosso
1014,Paolo,Marchetti,17,M,4.0,190,5.2,buono,bocciato
1015,Eleonora,Gallo,16,F,1.3,144,4.9,sufficiente,bocciato
1016,Sara,Costa,14,F,0.5,162,6.7,buono,promosso
1017,Gabriele,Rinaldi,15,M,5.3,103,8.0,buono,promosso
1018,Sara,Monti,20,F,7.3,156,4.1,sufficiente,bocciato
1019,Roberto,Colombo,14,M,7.6,192,4.3,buono,bocciato
1020,Vincenzo,Esposito,19,M,3.2,167,8.3,scarso,bocciato
1021,Matteo,Grassi,17,M,3.4,43,6.7,buono,promosso
1022,Fabio,Fontana,20,M,4.0,218,4.7,buono,bocciato
1023,Enrico,Martini,16,M,6.0,22,9.7,sufficiente,promosso
1024,Enrico,Marino,17,M,6.8,133,9.2,sufficiente,promosso
1025,Dino,Bianchi,20,M,3.6,81,7.9,buono,promosso
1026,Maria,Galli,14,F,3.4,96,8.6,sufficiente,promosso
1027,Silvia,Lombardi,20,F,5.9,138,9.9,scarso,bocciato
1028,Maurizio,Sala,18,M,4.5,47,8.8,scarso,bocciato
1029,Sofia,Mariani,16,F,7.9,173,9.0,buono,promosso
1030,Barbara,Cattaneo,20,F,7.6,14,6.8,sufficiente,promosso
1031,Marta,Greco,18,F,6.6,27,9.9,sufficiente,promosso
1032,Pdor,Conti,17,M,3.9,33,5.1,sufficiente,bocciato
1033,Enrico,Bruno,16,M,6.8,93,8.5,sufficiente,promosso
1034,Andrea,Greco,15,M,0.5,141,9.2,sufficiente,promosso
1035,Filippo,Hallal,15,M,4.4,208,6.8,sufficiente,promosso
1036,Federico,Fontana,16,M,6.7,134,9.8,buono,promosso
1037,Matteo,Galli,17,M,3.6,174,5.5,sufficiente,promosso
1038,Michele,Gallo,17,M,0.6,220,7.8,scarso,bocciato
1039,Maurizio,Pellegrini,15,M,1.9,172,8.3,scarso,bocciato
1040,Federica,Fontana,16,F,6.3,211,6.9,buono,promosso
1041,Roberta,Longo,15,F,7.2,62,9.6,buono,promosso
1042,Sara,Rizzo,19,F,2.2,145,6.9,buono,promosso
1043,Paolo,Martinelli,18,M,7.2,102,7.8,ottimo,promosso
1044,Martina,Fabbri,20,F,6.1,137,4.4,sufficiente,bocciato
1045,Enrico,Marino,17,M,4.2,183,9.8,buono,promosso
1046,Eleonora,Rinaldi,18,F,5.7,51,4.9,sufficiente,bocciato
1047,Luca,Serra,18,M,7.2,179,7.6,buono,promosso
1048,Veronica,Farina,15,F,6.0,194,7.1,scarso,bocciato
1049,Ilaria,Zhing,17,F,1.4,201,8.8,buono,promosso
1050,Tommaso,Leone,16,M,6.7,79,6.7,sufficiente,promosso
1051,Riccardo,Cavallaro,17,M,4.2,53,5.8,sufficiente,promosso
1052,Emanuele,Gentile,19,M,3.5,66,8.6,ottimo,promosso
1053,Alberto,Bellini,15,M,3.8,41,8.8,buono,promosso
1054,Agamennone,Rizzo,15,M,5.6,120,9.1,scarso,bocciato
1055,Alfio,Zhing,14,M,3.4,12,8.5,ottimo,promosso
1056,Dino,Lopes,18,M,5.1,169,8.3,sufficiente,promosso
1057,Claudio,Ricci,20,M,6.9,71,9.1,buono,promosso
1058,Alice,Valentini,20,F,7.9,67,8.0,ottimo,promosso
1059,Maria,Barbieri,20,F,6.8,134,5.6,buono,promosso
1060,Giulia,Grassi,17,F,7.1,206,4.7,sufficiente,bocciato
1061,Eleonora,Esposito,17,F,7.7,69,8.2,sufficiente,promosso
1062,Filippo,Cattaneo,17,M,6.9,187,9.3,sufficiente,promosso
1063,Riccardo,Ricci,18,M,3.8,34,4.8,sufficiente,bocciato
1064,Davide,Romano,14,M,6.9,146,9.7,sufficiente,promosso
1065,Elisa,Villa,19,F,1.0,98,5.5,sufficiente,promosso
1066,Claudia,Moretti,16,F,1.3,171,5.1,buono,bocciato
1067,Stefano,Ricci,20,M,1.4,98,8.4,scarso,bocciato
1068,Anna,Ferraro,18,F,3.6,157,9.0,ottimo,promosso
1069,Federica,Serra,15,F,0.6,127,9.7,scarso,bocciato
1070,Giuseppe,Pdor,20,M,5.7,105,7.6,ottimo,promosso
1071,Laura,De Luca,18,F,5.2,55,8.9,scarso,bocciato
1072,Cristina,Fontana,18,F,4.7,188,5.0,scarso,bocciato
1073,Laura,De Luca,20,F,2.0,129,6.1,sufficiente,promosso
1074,Laura,Caruso,15,F,5.0,197,9.7,scarso,bocciato
1075,Cristina,Costa,15,F,0.9,64,6.7,ottimo,promosso
1076,Paolo,Cattaneo,20,M,7.4,63,4.2,buono,bocciato
1077,Silvia,Pellegrini,16,F,3.3,97,5.8,buono,promosso
1078,Chiara,Romano,14,F,1.6,119,4.8,sufficiente,bocciato
1079,Filippo,Bruno,19,M,5.6,98,6.5,sufficiente,promosso
1080,Sofia,Zhing,15,F,0.8,71,7.0,sufficiente,promosso
1081,Roberta,Moretti,17,F,0.2,162,4.3,ottimo,bocciato
1082,Cristina,Lombardi,17,F,7.9,109,7.0,buono,promosso
1083,Eleonora,Martini,19,F,1.9,0,9.8,sufficiente,promosso
1084,Andrea,Lopes,18,F,7.8,2,5.5,buono,promosso
1085,Pdor,Grassi,17,M,2.7,3,8.1,scarso,bocciato
1086,Matteo,Marino,14,M,6.2,79,8.6,buono,promosso
1087,Roberto,Monti,14,M,6.8,88,9.8,sufficiente,promosso
1088,Federico,Zhing,20,M,6.7,152,5.4,sufficiente,promosso
1089,Enrico,Ferraro,16,M,7.6,184,4.8,buono,bocciato
1090,Michele,De Santis,20,M,3.6,76,5.9,ottimo,promosso
1091,Barbara,Caruso,18,F,5.7,166,9.7,scarso,bocciato
1092,Francesca,Mancini,16,F,0.8,55,7.6,buono,promosso
1093,Maria,Monti,20,F,0.6,3,6.5,sufficiente,promosso
1094,Barbara,Colombo,16,F,4.7,210,6.7,sufficiente,promosso
1095,Barbara,Lombardi,20,F,0.5,162,4.5,scarso,bocciato
1096,Emanuele,Fabbri,15,M,3.0,107,8.1,ottimo,promosso
1097,Anna,Longo,14,F,0.4,74,5.1,ottimo,bocciato
1098,Gabriele,Cattaneo,18,M,2.1,209,6.8,sufficiente,promosso
1099,Giulia,Pdor,18,F,1.6,93,7.6,ottimo,promosso
1100,Chiara,Rizzo,18,F,5.6,198,5.2,buono,bocciato
1101,Sofia,Ferrari,17,F,5.4,20,9.6,scarso,bocciato
1102,Agamennone,Bellini,20,M,0.6,189,8.2,buono,promosso
1103,Alberto,Costa,18,M,0.5,51,4.0,buono,bocciato
1104,Marco,Orlando,19,M,4.5,103,10.0,sufficiente,promosso
1105,Giovanni,Greco,17,M,7.9,2,8.0,scarso,bocciato
1106,Alessandra,Marino,17,F,7.2,180,7.0,sufficiente,promosso
1107,Federica,Crodino,18,F,3.4,156,6.6,buono,promosso
1108,Antonio,Bruno,15,M,1.7,127,6.0,scarso,bocciato
1109,Beatrice,Romano,20,F,7.6,154,8.9,sufficiente,promosso
1110,Elena,Cavallaro,18,F,6.1,42,4.7,sufficiente,bocciato
1111,Emanuele,Rizzo,20,M,6.4,201,5.0,sufficiente,bocciato
1112,Fabio,Fabbri,18,M,1.9,86,6.1,buono,promosso
1113,Claudio,De Luca,16,M,6.3,3,7.4,scarso,bocciato
1114,Alberto,Cattaneo,20,M,7.0,90,7.4,buono,promosso
1115,Anna,Moretti,15,F,2.4,182,7.8,ottimo,promosso
1116,Cristina,Bruno,17,F,1.4,79,4.9,sufficiente,bocciato
1117,Tommaso,Moretti,14,M,6.9,192,6.5,sufficiente,promosso
1118,Anna,Fontana,15,F,1.7,114,4.5,buono,bocciato
1119,Cristina,Santoro,18,F,1.9,157,8.8,buono,promosso
1120,Marta,Lopes,16,F,3.3,10,9.4,buono,promosso
1121,Eleonora,Romano,14,F,2.5,132,5.0,scarso,bocciato
1122,Elisa,Colombo,20,F,1.6,146,10.0,ottimo,promosso
1123,Anna,Sala,15,F,0.2,51,9.5,scarso,bocciato
1124,Martina,Lopes,17,F,3.1,183,4.4,buono,bocciato
1125,Alessandro,Esposito,20,M,0.7,16,5.6,scarso,bocciato
1126,Elisa,Cavallaro,14,F,6.6,62,6.5,sufficiente,promosso
1127,Claudio,Ricci,14,M,3.8,19,5.9,sufficiente,promosso
1128,Dino,Orlando,14,M,6.2,108,6.8,buono,promosso
1129,Andrea,Fabbri,14,F,3.7,33,7.3,scarso,bocciato
1130,Angela,Mancini,18,F,2.1,97,9.0,buono,promosso
1131,Stefano,Rizzo,16,M,6.2,215,6.7,sufficiente,promosso
1132,Agamennone,Sala,18,M,5.3,164,6.3,buono,promosso
1133,Camilla,Villa,18,F,4.6,136,7.1,scarso,bocciato
1134,Giulia,Bianchi,20,F,2.6,6,7.6,sufficiente,promosso
1135,Davide,Bellini,15,M,3.1,39,8.4,buono,promosso
1136,Silvia,Orlando,19,F,6.9,82,5.3,sufficiente,bocciato
1137,Martina,Sala,20,F,0.4,118,7.8,sufficiente,promosso
1138,Nicola,De Luca,20,M,7.1,119,9.5,buono,promosso
1139,Luca,Rizzo,15,M,2.8,176,5.8,scarso,bocciato
1140,Barbara,Piras,17,F,4.1,90,8.1,buono,promosso
1141,Agamennone,Grassi,20,M,2.4,122,4.7,buono,bocciato
1142,Francesca,Leone,14,F,1.3,1,8.1,scarso,bocciato
1143,Elena,Bruno,18,F,3.0,178,8.8,sufficiente,promosso
1144,Dino,Piras,20,M,4.5,183,4.4,sufficiente,bocciato
1145,Claudio,Marino,19,M,0.2,151,6.1,scarso,bocciato
1146,Dino,Bellini,15,M,5.1,42,4.6,buono,bocciato
1147,Emanuele,Caruso,17,M,6.9,26,6.6,sufficiente,promosso
1148,Emanuele,Esposito,19,M,0.1,5,7.4,buono,promosso
1149,Francesco,Ferraro,18,M,0.5,66,9.0,sufficiente,promosso
1150,Maria,Ricci,17,F,1.8,155,5.0,sufficiente,bocciato
1151,Tommaso,Bianchi,20,M,3.0,23,4.1,sufficiente,bocciato
1152,Paola,Russo,15,F,2.3,205,4.7,buono,bocciato
1153,Giuseppe,Rizzo,17,M,1.3,18,9.0,buono,promosso
1154,Andrea,Esposito,14,F,3.4,196,8.6,buono,promosso
1155,Matteo,Zhing,15,M,1.6,85,9.6,sufficiente,promosso
1156,Francesca,Farina,17,F,5.9,10,7.3,buono,promosso
1157,Eleonora,Greco,14,F,5.7,27,4.6,buono,bocciato
1158,Eleonora,Cattaneo,17,F,0.2,79,9.8,sufficiente,promosso
1159,Stefano,Sala,18,M,1.4,199,8.8,sufficiente,promosso
1160,Cristina,Bellini,20,F,4.6,31,7.5,scarso,bocciato
1161,Fabio,Colombo,19,M,3.7,100,6.2,sufficiente,promosso
1162,Vincenzo,Ferraro,17,M,0.9,209,6.9,scarso,bocciato
1163,Paola,Zhing,16,F,1.9,103,7.4,buono,promosso
1164,Simone,Mancini,16,M,4.5,73,5.6,scarso,bocciato
1165,Maria,Fabbri,20,F,7.9,59,4.3,ottimo,bocciato
1166,Alessia,Caruso,20,F,0.6,135,6.2,buono,promosso
1167,Alessandra,Costa,20,F,0.8,109,6.3,sufficiente,promosso
1168,Alessia,Bianchi,14,F,6.7,141,9.8,sufficiente,promosso
1169,Pdor,Monti,14,M,4.6,91,6.7,sufficiente,promosso
1170,Salvatore,Gentile,17,M,5.5,53,6.8,buono,promosso
1171,Elena,Monti,19,F,2.7,43,4.4,ottimo,bocciato
1172,Simone,Villa,19,M,8.0,157,4.6,sufficiente,bocciato
1173,Marta,Villa,19,F,7.7,2,9.8,ottimo,promosso
1174,Tommaso,Serra,16,M,6.1,142,5.7,buono,promosso
1175,Gabriele,Costa,20,M,7.9,77,4.6,sufficiente,bocciato
1176,Alessia,Piras,19,F,3.0,199,7.0,sufficiente,promosso
1177,Pdor,Fabbri,15,M,1.4,184,9.0,scarso,bocciato
1178,Roberto,Barbieri,18,M,4.5,79,4.8,buono,bocciato
1179,Jack,Orlando,16,M,4.9,162,4.2,sufficiente,bocciato
1180,Dino,Barbieri,14,M,5.8,156,8.1,sufficiente,promosso
1181,Veronica,Galli,16,F,3.1,167,9.3,buono,promosso
1182,Matteo,Colombo,14,M,6.8,45,8.5,ottimo,promosso
1183,Valentina,Colombo,17,F,7.6,197,7.2,sufficiente,promosso
1184,Giuseppe,Cavallaro,19,M,2.1,87,5.9,scarso,bocciato
1185,Alessandra,Pellegrini,17,F,6.4,139,4.5,sufficiente,bocciato
1186,Simone,Piras,15,M,4.4,170,7.4,sufficiente,promosso
1187,Nicole,Monti,18,F,4.3,25,6.8,ottimo,promosso
1188,Elena,Fontana,20,F,1.3,14,4.9,sufficiente,bocciato
1189,Alfio,Gallo,18,M,3.6,51,4.9,scarso,bocciato
1190,Anna,Marino,17,F,1.4,149,4.6,sufficiente,bocciato
1191,Valentina,Crodino,17,F,6.4,140,5.6,buono,promosso
1192,Dino,Pdor,20,M,3.1,178,5.7,scarso,bocciato
1193,Ilaria,Giordano,18,F,1.6,8,6.9,sufficiente,promosso
1194,Roberta,Ferrari,15,F,6.0,21,9.8,buono,promosso
1195,Filippo,Ferraro,16,M,2.1,31,8.3,scarso,bocciato
1196,Fabio,Cavallaro,15,M,5.4,97,7.4,scarso,bocciato
1197,Dino,Rizzo,15,M,6.4,67,8.4,sufficiente,promosso
1198,Elena,Monti,19,F,4.8,164,5.1,buono,bocciato
1199,Alessandro,Cattaneo,14,M,3.5,11,7.6,sufficiente,promosso
1200,Giulia,Greco,16,F,4.9,86,5.6,sufficiente,promosso
1201,Silvia,Cavallaro,14,F,3.1,187,5.6,buono,promosso
1202,Claudia,Fabbri,18,F,0.8,3,6.8,buono,promosso
1203,Elisa,Fabbri,16,F,3.6,148,4.3,sufficiente,bocciato
1204,Giovanni,Pellegrini,14,M,3.9,24,9.0,sufficiente,promosso
1205,Camilla,Hallal,16,F,4.1,160,7.2,sufficiente,promosso
1206,Davide,Russo,14,M,0.9,203,9.4,buono,promosso
1207,Veronica,Ferraro,17,F,2.6,52,5.7,buono,promosso
1208,Marco,Pellegrini,20,M,2.0,52,4.1,sufficiente,bocciato
1209,Andrea,Marchetti,16,F,0.4,220,6.4,sufficiente,bocciato
1210,Jack,Cattaneo,14,M,0.5,200,6.5,sufficiente,promosso
1211,Luca,Galli,16,M,6.7,24,6.4,sufficiente,promosso
1212,Paolo,Lopes,19,M,3.8,92,4.8,buono,bocciato
1213,Francesco,Rinaldi,16,M,7.8,184,7.9,sufficiente,promosso
1214,Valentina,Villa,14,F,3.3,24,6.8,sufficiente,promosso
1215,Francesca,Greco,20,F,2.1,126,5.2,sufficiente,bocciato
1216,Alice,Farina,19,F,6.2,97,8.8,buono,promosso
1217,Andrea,De Luca,18,F,7.4,74,9.5,buono,promosso
1218,Vincenzo,Santoro,18,M,6.4,67,6.5,buono,promosso
1219,Sara,Costa,16,F,1.7,205,7.5,buono,promosso
1220,Ilaria,Zhing,16,F,2.7,55,7.7,scarso,bocciato
1221,Ezechiele,Marchetti,19,M,7.7,183,7.6,sufficiente,promosso
1222,Laura,Gallo,20,F,1.6,69,9.5,sufficiente,promosso
1223,Paolo,Martinelli,14,M,7.6,204,9.3,scarso,bocciato
1224,Federico,Santoro,18,M,2.6,92,8.7,sufficiente,promosso
1225,Barbara,Gentile,17,F,7.7,52,6.1,scarso,bocciato
1226,Simone,Valentini,15,M,5.4,129,5.7,sufficiente,promosso
1227,Vincenzo,Marino,14,M,6.5,199,7.2,sufficiente,promosso
1228,Camilla,Orlando,18,F,7.4,11,9.4,buono,promosso
1229,Angela,Rinaldi,19,F,3.2,2,7.9,buono,promosso
1230,Elisa,Cattaneo,16,F,4.5,156,8.9,ottimo,promosso
1231,Camilla,Crodino,15,F,4.3,11,9.6,sufficiente,promosso
1232,Agamennone,Santoro,20,M,7.0,205,4.9,sufficiente,bocciato
1233,Cristina,Mancini,14,F,4.6,171,4.4,ottimo,bocciato
1234,Gabriele,Sala,17,M,6.5,193,6.3,sufficiente,promosso
1235,Tommaso,Moretti,15,M,4.0,199,5.3,sufficiente,bocciato
1236,Roberta,Cattaneo,19,F,5.9,105,6.2,buono,promosso
1237,Pdor,Cattaneo,14,M,1.0,110,5.1,buono,bocciato
1238,Antonio,Rizzo,19,M,1.7,79,7.9,sufficiente,promosso
1239,Jack,Farina,14,M,7.8,136,6.1,scarso,bocciato
1240,Sara,Esposito,19,F,5.3,133,6.9,buono,promosso
1241,Claudio,Rinaldi,16,M,0.4,0,4.4,buono,bocciato
1242,Simona,Pdor,19,F,1.6,117,7.7,sufficiente,promosso
1243,Angela,Bruno,14,F,5.5,155,9.9,sufficiente,promosso
1244,Jack,Mancini,16,M,7.3,115,6.9,buono,promosso
1245,Filippo,Galli,20,M,5.0,104,9.3,sufficiente,promosso
1246,Sara,Bianchi,17,F,1.2,88,8.6,sufficiente,promosso
1247,Ilaria,Mancini,17,F,5.2,195,6.0,buono,promosso
1248,Laura,Martini,15,F,1.4,53,8.9,buono,promosso
1249,Francesco,Lopes,19,M,7.4,67,10.0,sufficiente,promosso
1250,Davide,Cavallaro,18,M,1.0,33,6.4,sufficiente,promosso
1251,Giulia,Rossi,15,F,1.0,11,10.0,ottimo,promosso
1252,Eleonora,Serra,19,F,3.4,49,4.7,buono,bocciato
1253,Nicola,Bianchi,19,M,1.1,17,6.0,buono,promosso
1254,Anna,Villa,19,F,5.6,169,9.9,sufficiente,promosso
1255,Maurizio,Martini,16,M,1.6,140,7.0,scarso,bocciato
1256,Francesco,Serra,14,M,6.7,47,9.9,sufficiente,promosso
1257,Salvatore,Piras,20,M,0.5,168,4.8,scarso,bocciato
1258,Simona,Greco,20,F,5.3,136,6.5,sufficiente,promosso
